Name,Tag,Reef,Trip,Depth,Latitude,Longitude,Death,Death_date_left,Death_date_right,Residents,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Fish deaths count,Death in Rank 1 or 2,Recruitment,Area_1,Area_2,Area_3,Bleaching,Expansion score,Number of clutches laid per month,Notes
RB396_Trip1,RB396,Garbuna,1,13,-5.40845,150.0880833,No,,,2,RB396_A,RB396_B,,,,0,No,0,1141.7,1232.4,482.55,No,0.875,2,
RB397_Trip1,RB397,Garbuna,1,6.9,-5.4086333,150.0881,No,,,2,RB397_A,RB397_B,,,,0,No,0,1039.69,1848.98,95.514,No,0.875,2,
RB398_Trip1,RB398,Garbuna,1,11.6,-5.4086333,150.0881333,No,,,2,RB398_A,RB398_B,,,,1,Yes,0,834.237,899.456,712.043,No,0.875,1,
RB399_Trip1,RB399,Garbuna,1,9.9,-5.4087167,150.0880833,No,,,3,RB399_A,RB399_B,RB399_C,,,0,No,0,918.172,1078.51,497.534,No,0.875,0,
RB302_Trip1,RB302,Gavagava,1,4,-5.44285,150.0928667,No,,,2,RB302_A,RB302_B,,,,0,No,0,604.916,619.897,669.081,No,1,2,
RB344_Trip1,RB344,Gavagava,1,4.2,-5.4411,150.0926167,No,,,3,RB344_A,RB344_B,RB344_C,,,0,No,0,1396.8,1722.71,2072.28,No,1,2,
RB345_Trip1,RB345,Gavagava,1,2,-5.4429,150.09295,No,,,2,RB345_A,RB345_C,,,,1,Yes,1,755.025,,716.188,No,1,0,
RB351_Trip1,RB351,Gavagava,1,3.5,-5.44111667,150.0928167,No,,,2,RB351_A,RB351_B,,,,0,No,0,1513.55,1942.77,1687.07,No,0.875,0,
RB352_Trip1,RB352,Gavagava,1,3.5,-5.44113333,150.0928167,No,,,3,RB352_A,RB352_B,RB352_C,,,0,No,0,2166.98,2634.24,2390.97,No,0.875,0,
RB353_Trip1,RB353,Gavagava,1,3.9,-5.44125,150.0928,No,,,3,RB353_A,RB353_B,RB353_C,,,0,No,0,2279.04,1803.26,2115.63,No,1,2,
RB354_Trip1,RB354,Gavagava,1,5.3,-5.4421,150.09265,No,,,3,RB354_A,RB354_B,RB354_C,,,0,No,0,1101.42,1044.43,907.232,No,0.875,2,
RB355_Trip1,RB355,Gavagava,1,13.5,-5.44226667,150.0928167,No,,,3,RB355_A,RB355_B,RB355_C,,,0,No,0,755.265,451.582,747.147,No,1,1,Moved (> 1 m)
RB356_Trip1,RB356,Gavagava,1,7.3,-5.44238333,150.0928,No,,,2,RB356_A,RB356_B,,,,0,No,0,341.618,549.963,546.579,No,1,2,
RB357_Trip1,RB357,Gavagava,1,3.5,-5.44253333,150.0928833,No,,,3,RB357_A,RB357_B,RB357_C,,,0,No,0,971.527,1302.44,1535.97,No,0.75,0,
RB371_Trip1,RB371,Gavagava,1,9.8,-5.44301667,150.0932333,No,,,3,RB371_A,RB371_B,RB371_C,,,1,No,0,1004.01,1086.21,803.72,No,1,1,
RB372_Trip1,RB372,Gavagava,1,10,-5.44308333,150.0931833,No,,,2,RB372_B,RB372_C,,,,0,No,1,428.855,655.954,638.136,No,1,0,
RB373_Trip1,RB373,Gavagava,1,9.2,-5.44323333,150.0930833,No,,,3,RB373_A,RB373_B,RB373_C,,,0,No,0,848.426,917.785,1232.84,No,1,0,
RB374_Trip1,RB374,Gavagava,1,10.4,-5.44323333,150.0930667,No,,,3,RB374_A,RB374_B,RB374_C,,,0,No,0,1045.19,971.439,1143.72,No,1,2,
RB375_Trip1,RB375,Gavagava,1,6.9,-5.44318333,150.09305,No,,,3,RB375_A,RB375_B,RB375_C,,,0,No,0,617.515,731.276,993.141,No,1,2,
RB376_Trip1,RB376,Gavagava,1,5.6,-5.4431,150.0930167,No,,,2,RB376_A,RB376_C,,,,0,No,0,777.611,1216.55,922.197,No,1,0,
RB377_Trip1,RB377,Gavagava,1,8.8,-5.44316667,150.0929333,No,,,3,RB377_A,RB377_B,RB377_C,,,0,No,0,976.97,1300.01,787.653,No,1,3,
RB379_Trip1,RB379,Gavagava,1,9,-5.44281667,150.0926833,No,,,3,RB379_A,RB379_B,RB379_C,,,0,No,0,530.554,643.064,857.391,No,1,1,
RB201_Trip1,RB201,Hanging Gardens,1,6.1,-5.4265,150.0967667,No,,,2,RB201_A,RB201_B,,,,0,No,0,814.276,1053.09,,No,1,3,
RB202_Trip1,RB202,Hanging Gardens,1,9.6,-5.42645,150.0966,No,,,2,RB202_A,RB202_B,,,,0,No,0,272.134,393.787,,No,0.875,0,
RB203_Trip1,RB203,Hanging Gardens,1,4,-5.4264667,150.09655,No,,,3,RB203_A,RB203_B,RB203_C,,,0,No,0,1547.08,758.738,,No,1,0,
RB204_Trip1,RB204,Hanging Gardens,1,13,-5.4263333,150.0962333,No,,,3,RB204_A,RB204_B,RB204_C,,,0,No,0,429.265,1545.63,,No,1,2,
RB205_Trip1,RB205,Hanging Gardens,1,8.4,-5.4264333,150.0962167,No,,,2,RB205_A,RB205_B,,,,0,No,0,337.136,449.348,,No,0.875,0,
RB206_Trip1,RB206,Hanging Gardens,1,13.8,-5.42715,150.0957667,No,,,3,RB206_A,RB206_B,RB206_C,,,0,No,0,185.903,810.298,,No,0.875,2,
RB207_Trip1,RB207,Hanging Gardens,1,10.9,-5.4284333,150.0964333,No,,,2,RB207_A,RB207_B,,,,0,No,0,1277.81,877.643,884.386,No,1,2,
RB208_Trip1,RB208,Hanging Gardens,1,9.1,-5.4284667,150.0966,No,,,3,RB208_A,RB208_B,RB208_C,,,0,No,0,1281.58,1102.54,1156,No,1,3,
RB209_Trip1,RB209,Hanging Gardens,1,13.9,-5.42865,150.0966333,No,,,3,RB209_A,RB209_B,RB209_C,,,0,No,0,1190.53,1251.67,1130.1,No,1,1,
RB210_Trip1,RB210,Hanging Gardens,1,4,-5.4286833,150.0968667,No,,,3,RB210_A,RB210_B,RB210_C,,,0,No,0,1367.71,1044.62,1227.42,No,1,0,
RB211_Trip1,RB211,Hanging Gardens,1,8.9,-5.429,150.097,No,,,3,RB211_A,RB211_B,RB211_C,,,0,No,0,693.285,1342.05,676.786,No,0.875,2,
RB212_Trip1,RB212,Hanging Gardens,1,11.7,-5.4290833,150.0970333,No,,,3,RB212_A,RB212_B,RB212_D,,,1,No,0,916.09,1729.87,228.163,No,0.75,2,
RB213_Trip1,RB213,Hanging Gardens,1,12.1,-5.4289667,150.09705,No,,,5,RB213_A,RB213_B,RB213_C,RB213_D,RB213_E,1,No,0,1569.15,2809.84,1082.89,No,1,0,
RB214_Trip1,RB214,Hanging Gardens,1,3.4,-5.4289,150.09715,No,,,3,RB214_A,RB214_B,RB214_C,,,0,No,0,3560.05,2982.77,2001.06,No,1,2,
RB222_Trip1,RB222,Hanging Gardens,1,12.8,-5.4264333,150.0966167,No,,,2,RB222_A,RB222_B,,,,0,No,0,364.977,439.629,,No,1,0,
RB223_Trip1,RB223,Hanging Gardens,1,16.1,-5.4263833,150.0966,No,,,3,RB223_A,RB223_B,RB223_C,,,0,No,0,1761.33,1449.68,,No,1,0,
RB224_Trip1,RB224,Hanging Gardens,1,6.8,-5.4264833,150.09615,No,,,3,RB224_A,RB224_B,RB224_C,,,0,No,0,847.762,750.829,,No,1,3,
RB225_Trip1,RB225,Hanging Gardens,1,2.3,-5.42775,150.09585,No,,,3,RB225_A,RB225_B,RB225_C,,,0,No,0,1729,1190.56,,No,1,0,
RB246_Trip1,RB246,Hanging Gardens,1,7.1,-5.4281667,150.0963,No,,,3,RB246_A,RB246_B,RB246_C,,,0,No,0,1558.05,1285.24,760.355,No,1,0,
RB101_Trip1,RB101,Lady Di,1,9.5,-5.44348333,150.0986667,No,,,3,RB101_A,RB101_B,RB101_C,,,0,No,0,942.327,956.833,,No,1,1,
RB102_Trip1,RB102,Lady Di,1,7.8,-5.44331667,150.09845,No,,,3,RB102_A,RB102_B,RB102_C,,,0,No,0,1159.68,1574.58,1300.87,No,1,1,
RB103_Trip1,RB103,Lady Di,1,5.9,-5.44305,150.0982333,No,,,3,RB103_A,RB103_B,RB103_C,,,0,No,0,,,,No,0,0,
RB104_Trip1,RB104,Lady Di,1,7.5,-5.44306667,150.0981333,No,,,3,RB104_A,RB104_B,RB104_C,,,2,Yes,0,911.266,1833.79,1429.05,No,1,0,
RB105_Trip1,RB105,Lady Di,1,13.4,-5.44313333,150.0978167,No,,,3,RB105_A,RB105_B,RB105_C,,,1,Yes,0,959.129,1844.69,356.691,No,0.875,1,
RB106_Trip1,RB106,Lady Di,1,14.1,-5.44311667,150.0976667,No,,,3,RB106_A,RB106_B,RB106_C,,,0,No,0,1275.68,1245,1671.71,No,1,0,
RB107_Trip1,RB107,Lady Di,1,12.6,-5.44261667,150.0980167,No,,,3,RB107_A,RB107_B,RB107_C,,,0,No,0,1424.19,2176.14,1875.63,No,1,1,
RB108_Trip1,RB108,Lady Di,1,12.5,-5.44223333,150.0986833,No,,,2,RB108_A,RB108_B,,,,0,No,0,340.33,136.97,378.544,No,1,0,
RB109_Trip1,RB109,Lady Di,1,11.4,-5.44255,150.09895,No,,,2,RB109_A,RB109_B,,,,0,No,0,332.701,260.263,429.442,No,1,0,
RB110_Trip1,RB110,Lady Di,1,10.5,-5.44306667,150.0988167,No,,,2,RB110_A,RB110_B,,,,0,No,0,329.147,634.992,510.568,No,0.875,3,
RB131_Trip1,RB131,Lady Di,1,17.5,-5.443,150.0975,No,,,3,RB131_A,RB131_B,RB131_C,,,0,No,0,807.686,1041.69,839.528,No,1,2,
RB132_Trip1,RB132,Lady Di,1,16,-5.4426667,150.09895,No,,,2,RB132_A,RB132_B,,,,0,No,0,286.306,896.695,582.38,No,1,1,
RB133_Trip1,RB133,Lady Di,1,17,-5.4427333,150.0989333,No,,,2,RB133_A,RB133_B,,,,0,No,0,625.984,835.546,502.713,No,1,2,
RB306_Trip1,RB306,Limuka,1,14.7,-5.4386,150.0972833,No,,,3,RB306_A,RB306_B,RB306_C,,,0,No,0,1735.52,,2021.18,No,1,0,
RB311_Trip1,RB311,Limuka,1,5,-5.4369833,150.0970833,No,,,2,RB311_A,RB311_B,,,,0,No,0,311.916,,181.141,No,0.857,0,
RB312_Trip1,RB312,Limuka,1,12,-5.4369,150.0972667,No,,,2,RB312_A,RB312_B,,,,0,No,0,454.756,444.312,448.605,No,1,1,
RB313_Trip1,RB313,Limuka,1,10.2,-5.43676667,150.0976833,No,,,2,RB313_A,RB313_B,,,,0,No,0,2018.57,2684.61,2236.65,No,0.875,0,
RB314_Trip1,RB314,Limuka,1,7.5,-5.43685,150.0977833,No,,,3,RB314_A,RB314_B,RB314_C,,,0,No,0,2159.58,2862.7,2594.28,No,1,0,
RB315_Trip1,RB315,Limuka,1,7.3,-5.43696667,150.0979333,No,,,3,RB315_A,RB315_B,RB315_C,,,0,No,0,613.134,992.076,1090.6,No,0.75,1,
RB316_Trip1,RB316,Limuka,1,8.7,-5.43745,150.0979167,No,,,2,RB316_A,RB316_B,,,,0,No,0,690.816,939.986,794.751,No,1,2,
RB317_Trip1,RB317,Limuka,1,5.5,-5.43746667,150.0979,No,,,2,RB317_A,RB317_B,,,,0,No,0,762.933,750.895,804.721,No,1,1,
RB318_Trip1,RB318,Limuka,1,6,-5.43778333,150.0978833,No,,,4,RB318_A,RB318_B,RB318_C,RB318_D,,0,No,1,2424.12,1704.41,1568.55,No,1,0,
RB319_Trip1,RB319,Limuka,1,10,-5.43785,150.09785,No,,,3,RB319_A,RB319_B,RB319_C,,,0,No,0,3133.42,4313.77,2936.66,No,1,1,
RB320_Trip1,RB320,Limuka,1,12.3,-5.43788333,150.09785,No,,,2,RB320_A,RB320_B,,,,1,Yes,0,413.23,330.362,340.812,No,0.875,0,
RB321_Trip1,RB321,Limuka,1,7.7,-5.4381,150.0980167,No,,,3,RB321_A,RB321_B,RB321_C,,,0,No,0,1079.83,1200,987.321,No,0.875,2,
RB322_Trip1,RB322,Limuka,1,6.1,-5.43815,150.0980333,No,,,2,RB322_A,RB322_B,,,,0,No,0,340.949,580.589,308.714,No,1,0,
RB323_Trip1,RB323,Limuka,1,3.5,-5.43811667,150.0978833,No,,,3,RB323_A,RB323_B,RB323_C,,,0,No,0,2192.2,1698.86,1811.15,No,1,1,
RB324_Trip1,RB324,Limuka,1,7.1,-5.43825,150.0976667,No,,,3,RB324_A,RB324_B,RB324_C,,,0,No,0,,1080.07,1167.35,No,1,2,
RB325_Trip1,RB325,Limuka,1,9.7,-5.43866667,150.0972167,No,,,3,RB325_A,RB325_B,RB325_C,,,0,No,0,501.149,1384.08,927.694,No,0.75,3,
RB174_Trip1,RB174,Luba Luba,1,2,-5.43145,150.0953833,No,,,3,RB174_A,RB174_B,RB174_C,,,0,No,0,1146.07,1269,1176.77,No,1,2,
RB175_Trip1,RB175,Luba Luba,1,7,-5.4326333,150.0956333,No,,,2,RB175_A,RB175_B,,,,0,No,0,48.086,865.945,1125.62,No,0.75,0,
RB176_Trip1,RB176,Luba Luba,1,4.8,-5.4324667,150.0956833,No,,,3,RB176_A,RB176_B,RB176_C,,,0,No,0,217.298,2163.5,2550.57,No,0.75,0,
RB177_Trip1,RB177,Luba Luba,1,12.3,-5.4321333,150.0954833,No,,,2,RB177_A,RB177_B,,,,0,No,0,233.725,1166.32,317.809,No,0.571,3,
RB178_Trip1,RB178,Luba Luba,1,8.3,-5.4306167,150.0952833,No,,,4,RB178_A,RB178_B,RB178_C,RB178_D,,0,No,0,165.539,1322.35,682.143,No,0.5,2,
RB179_Trip1,RB179,Luba Luba,1,9.6,-5.4305333,150.0953,No,,,3,RB179_A,RB179_B,RB179_C,,,0,No,0,63.108,1033.34,46.733,No,0.625,2,
RB180_Trip1,RB180,Luba Luba,1,5.1,-5.4304167,150.0953833,No,,,2,RB180_A,RB180_B,,,,0,No,0,366.663,745.365,446.275,No,0.875,0,
RB190_Trip1,RB190,Luba Luba,1,5.4,-5.4317167,150.0965333,No,,,3,RB190_A,RB190_B,RB190_C,,,0,No,0,74.437,1635.63,1121.73,No,0.875,0,
RB191_Trip1,RB191,Luba Luba,1,17.9,-5.4319333,150.0964333,No,,,3,RB191_A,RB191_B,RB191_C,,,0,No,0,726.429,3373.07,3368.22,No,0.75,1,
RB192_Trip1,RB192,Luba Luba,1,8.5,-5.4317833,150.0963333,No,,,3,RB192_A,RB192_B,RB192_C,,,0,No,0,755.488,1451.36,707.795,No,0.875,3,
RB193_Trip1,RB193,Luba Luba,1,5.5,-5.43225,150.0958,No,,,2,RB193_A,RB193_B,,,,0,No,0,601.248,1443.25,1828.01,No,1,3,
RB194_Trip1,RB194,Luba Luba,1,6.6,-5.4325333,150.09575,No,,,2,RB194_A,RB194_B,,,,0,No,0,447.341,1013.73,570.76,No,1,1,
RB195_Trip1,RB195,Luba Luba,1,9.3,-5.4326,150.0958,No,,,3,RB195_A,RB195_B,RB195_C,,,0,No,0,1232.86,2162.15,1074.07,Yes,0.875,2,
RB196_Trip1,RB196,Luba Luba,1,13.1,-5.4331333,150.09585,No,,,2,RB196_A,RB196_B,,,,1,Yes,0,474.159,1301.72,347.923,No,0.875,0,
RB197_Trip1,RB197,Luba Luba,1,16.7,-5.43345,150.09575,No,,,2,RB197_A,RB197_B,,,,0,No,0,475.197,670.244,428.674,No,0.875,0,
RB198_Trip1,RB198,Luba Luba,1,15.1,-5.4334667,150.0957333,No,,,2,RB198_B,RB198_C,,,,0,No,0,327.453,2803.4,1161.94,No,0.875,2,
RB199_Trip1,RB199,Luba Luba,1,16.9,-5.4335167,150.09565,No,,,2,RB199_A,RB199_C,,,,1,Yes,0,581.134,1163.37,132.487,No,0.75,0,
RB200_Trip1,RB200,Luba Luba,1,9,-5.4327,150.0956667,No,,,2,RB200_A,RB200_B,,,,1,Yes,0,245.288,831.649,352.88,No,0.75,0,
RB231_Trip1,RB231,Lui,1,8.1,-5.44953333,150.0974,No,,,2,RB231_A,RB231_B,,,,0,No,0,1392.83,481.769,,No,1,0,
RB232_Trip1,RB232,Lui,1,8.6,-5.44945,150.09735,No,,,3,RB232_A,RB232_B,RB232_D,,,0,No,0,1465.73,1586.32,,No,1,2,
RB233_Trip1,RB233,Lui,1,13.2,-5.4494,150.0972833,No,,,3,RB233_A,RB233_B,RB233_C,,,0,No,0,1138.38,1598.38,,No,1,2,
RB234_Trip1,RB234,Lui,1,13.2,-5.44886667,150.0971,No,,,2,RB234_A,RB234_B,,,,0,No,0,1569.03,1696.92,,No,1,2,
RB235_Trip1,RB235,Lui,1,14,-5.4488,150.0970667,No,,,3,RB235_A,RB235_B,RB235_C,,,0,No,0,233.835,174.897,,No,0.875,2,
RB236_Trip1,RB236,Lui,1,13.9,-5.44933333,150.0975167,No,,,3,RB236_A,RB236_B,RB236_C,,,0,No,0,1914.37,2528.95,,No,1,2,
RB237_Trip1,RB237,Lui,1,15.6,-5.44955,150.0977167,No,,,2,RB237_A,RB237_B,,,,0,No,0,658.475,428.207,,No,0.875,1,
RB238_Trip1,RB238,Lui,1,12.6,-5.45035,150.0977167,No,,,3,RB238_A,RB238_B,RB238_C,,,0,No,0,1050.27,335.104,,No,0.875,0,
RB239_Trip1,RB239,Lui,1,8.2,-5.45031667,150.0976167,No,,,3,RB239_A,RB239_B,RB239_C,,,0,No,0,913.5,1541.22,,No,1,2,
RB240_Trip1,RB240,Lui,1,8.9,-5.45041667,150.09765,No,,,3,RB240_A,RB240_B,RB240_C,,,0,No,0,597.862,958.755,,No,0.875,2,
RB241_Trip1,RB241,Lui,1,7,-5.45026667,150.0974167,No,,,2,RB241_A,RB241_B,,,,0,No,0,448.691,892.63,,No,1,3,
RB242_Trip1,RB242,Lui,1,4.5,-5.4499,150.0974,No,,,3,RB242_A,RB242_B,RB242_C,,,0,No,0,1743.91,13.433,,No,0.875,1,
RB243_Trip1,RB243,Lui,1,5,-5.44995,150.0976833,No,,,3,RB243_A,RB243_B,RB243_C,,,0,No,0,1398.66,1114.35,,No,1,2,
RB244_Trip1,RB244,Lui,1,10,-5.44946667,150.0976167,No,,,3,RB244_A,RB244_B,RB244_C,,,1,No,0,1406.27,1646.24,,No,1,1,
RB245_Trip1,RB245,Lui,1,5.1,-5.44965,150.0975667,No,,,2,RB245_A,RB245_B,,,,0,No,0,613.285,600.156,,No,1,0,
RB111_Trip1,RB111,Marks,1,14.1,-5.44361667,150.0987167,No,,,2,RB111_A,RB111_B,,,,1,Yes,0,,,2196.57,No,1,2,
RB112_Trip1,RB112,Marks,1,15.3,-5.44391667,150.0987833,No,,,2,RB112_A,RB112_B,,,,0,No,0,,,840.77,No,0.875,1,
RB113_Trip1,RB113,Marks,1,15.2,-5.44391667,150.0988,No,,,3,RB113_A,RB113_B,RB113_C,,,1,Yes,1,1593.96,,1133.93,No,1,0,
RB114_Trip1,RB114,Marks,1,13.2,-5.44396667,150.0987333,No,,,3,RB114_A,RB114_B,RB114_C,,,0,No,0,1764.69,,1036.85,No,1,1,
RB115_Trip1,RB115,Marks,1,13.7,-5.44403333,150.0987,No,,,3,RB115_A,RB115_B,RB115_C,,,0,No,0,2173.31,,2131.77,No,1,2,
RB116_Trip1,RB116,Marks,1,14.3,-5.44431667,150.0989333,No,,,3,RB116_A,RB116_B,RB116_C,,,0,No,0,1944.94,,1744.84,No,1,2,
RB117_Trip1,RB117,Marks,1,16,-5.44435,150.099,No,,,3,RB117_A,RB117_B,RB117_C,,,0,No,0,1490.12,,2507.89,No,1,0,
RB119_Trip1,RB119,Marks,1,6,-5.44488333,150.0989667,No,,,3,RB119_A,RB119_B,RB119_C,,,0,No,0,607.282,,1384.71,No,0.875,2,
RB120_Trip1,RB120,Marks,1,8.6,-5.44525,150.0988333,No,,,3,RB120_A,RB120_B,RB120_C,,,1,No,0,279.61,,1101.99,No,0.875,2,
RB121_Trip1,RB121,Marks,1,9,-5.44526667,150.0988167,No,,,3,RB121_A,RB121_B,RB121_C,,,0,No,0,,,554.611,No,1,1,
RB122_Trip1,RB122,Marks,1,8.1,-5.44503333,150.0984833,No,,,2,RB122_B,RB122_C,,,,0,No,1,382.08,,601.945,No,1,0,
RB123_Trip1,RB123,Marks,1,7.6,-5.4451,150.0986667,No,,,2,RB123_A,RB123_B,,,,0,No,0,658.079,,897.304,No,0.875,1,
RB124_Trip1,RB124,Marks,1,5.9,-5.44495,150.09865,No,,,3,RB124_A,RB124_B,RB124_C,,,0,No,0,2362.1,,2612.13,No,1,0,
RB125_Trip1,RB125,Marks,1,9,-5.44486667,150.0984167,No,,,3,RB125_A,RB125_B,RB125_C,,,0,No,0,697.14,,995.593,No,1,2,
RB126_Trip1,RB126,Marks,1,3.1,-5.4446,150.0987,No,,,2,RB126_A,RB126_B,,,,0,No,0,715.07,,589.159,No,1,0,
RB127_Trip1,RB127,Marks,1,19,-5.4442667,150.0989667,No,,,3,RB127_A,RB127_B,RB127_C,,,1,Yes,0,1399.35,,2760.35,No,0.875,0,
RB128_Trip1,RB128,Marks,1,9.4,-5.4449333,150.0984,No,,,2,RB128_A,RB128_B,,,,0,No,0,497.83,,942.74,No,1,3,
RB129_Trip1,RB129,Marks,1,9,-5.44451667,150.0985667,No,,,2,RB129_A,RB129_B,,,,0,No,0,1501.85,,,No,0.75,2,
RB130_Trip1,RB130,Marks,1,3,-5.44483333,150.0987167,No,,,2,RB130_A,RB130_B,,,,1,Yes,0,673.98,,740.737,No,1,0,
RB346_Trip1,RB346,Pukpuk,1,7.3,-5.4419333,150.09375,No,,,3,RB346_A,RB346_B,RB346_C,,,0,No,1,280.491,,306.23,No,1,0,
RB347_Trip1,RB347,Pukpuk,1,3,-5.44173333,150.0941167,No,,,3,RB347_A,RB347_B,RB347_C,,,0,No,0,1498.72,,1054.19,No,1,2,
RB348_Trip1,RB348,Pukpuk,1,4.5,-5.44165,150.0940667,No,,,3,RB348_A,RB348_B,RB348_C,,,0,No,0,1872.37,,1289.75,No,1,2,
RB349_Trip1,RB349,Pukpuk,1,5,-5.4409833,150.0934833,No,,,2,RB349_A,RB349_B,,,,0,No,0,468.092,,540.282,No,0.875,0,
RB358_Trip1,RB358,Pukpuk,1,8.7,-5.4425167,150.0940833,No,,,3,RB358_A,RB358_B,RB358_C,,,0,No,0,747.038,,1698.06,No,0.857,2,
RB359_Trip1,RB359,Pukpuk,1,3.1,-5.4422833,150.0941167,No,,,2,RB359_A,RB359_B,,,,0,No,0,482.776,,691.953,No,1,1,
RB360_Trip1,RB360,Pukpuk,1,3.8,-5.4423167,150.09415,No,,,3,RB360_A,RB360_B,RB360_C,,,0,No,0,1152.2,,706.46,No,0.875,3,
RB361_Trip1,RB361,Pukpuk,1,6.7,-5.4417833,150.0943167,No,,,2,RB361_A,RB361_B,,,,0,No,0,785.705,,838.208,No,0.875,0,
RB362_Trip1,RB362,Pukpuk,1,4.1,-5.44175,150.0941833,No,,,4,RB362_A,RB362_B,RB362_C,RB362_D,,0,No,0,1102.43,,1300.64,No,1,2,
RB363_Trip1,RB363,Pukpuk,1,2.6,-5.4417667,150.0941667,No,,,3,RB363_A,RB363_B,RB363_C,,,0,No,0,1283.52,,823.769,No,1,0,
RB364_Trip1,RB364,Pukpuk,1,5.2,-5.44165,150.0941333,No,,,3,RB364_A,RB364_B,RB364_C,,,0,No,0,1154.16,,1460.86,No,1,1,
RB365_Trip1,RB365,Pukpuk,1,8.7,-5.44155,150.0939333,No,,,2,RB365_A,RB365_B,,,,0,No,0,897.47,,553.826,No,1,2,
RB366_Trip1,RB366,Pukpuk,1,10.3,-5.4411833,150.09365,No,,,2,RB366_A,RB366_B,,,,0,No,0,678.903,,865.009,No,1,0,
RB367_Trip1,RB367,Pukpuk,1,10.8,-5.44125,150.0935333,No,,,3,RB367_A,RB367_B,RB367_C,,,0,No,0,549.35,,1095.94,No,0.75,2,
RB368_Trip1,RB368,Pukpuk,1,9.4,-5.4408167,150.0935,No,,,2,RB368_A,RB368_B,,,,0,No,0,370.949,,454.904,No,1,0,
RB369_Trip1,RB369,Pukpuk,1,7.9,-5.44085,150.0935167,No,,,3,RB369_A,RB369_B,RB369_C,,,0,No,0,1165.75,,1354.32,No,1,0,
RB370_Trip1,RB370,Pukpuk,1,6.3,-5.4410167,150.09365,No,,,3,RB370_A,RB370_B,RB370_C,,,0,No,0,1188.07,,954.812,No,0.75,0,
RB136_Trip2,RB136,Bobs,2,6.2,-5.4582167,150.1044167,No,,,3,RB136_A,RB136_B,RB136_C,,,0,No,0,1695.39,1922.71,1838.56,Yes,1,1,
RB137_Trip2,RB137,Bobs,2,10.5,-5.4586333,150.10435,No,,,2,RB137_B,RB137_C,,,,0,No,0,1550.39,1656.34,2097.92,No,1,0,
RB138_Trip2,RB138,Bobs,2,13.7,-5.4587333,150.1044333,No,,,3,RB138_A,RB138_B,RB138_C,,,1,Yes,0,2357.27,1729.4,2039.29,No,0.857,0,
RB139_Trip2,RB139,Bobs,2,9.9,-5.4586833,150.1043167,No,,,2,RB139_A,RB139_B,,,,0,No,0,1504.26,959.141,634.933,Yes,1,0,
RB140_Trip2,RB140,Bobs,2,12.7,-5.4587167,150.10415,No,,,3,RB140_A,RB140_B,RB140_C,,,0,No,0,524.922,961.295,1386.61,No,1,1,
RB143_Trip2,RB143,Bobs,2,10.5,-5.45906667,150.1044833,No,,,2,RB143_B,RB143_C,,,,0,No,0,1963.08,1437.03,2049.52,Yes,0.714,0,
RB144_Trip2,RB144,Bobs,2,7.5,-5.45951667,150.1047333,No,,,3,RB144_A,RB144_B,RB144_C,,,0,No,1,1161.82,804.727,843.233,Yes,0.857,0,
RB145_Trip2,RB145,Bobs,2,5.9,-5.45966667,150.1049,No,,,3,RB145_A,RB145_B,RB145_C,,,1,Yes,0,1136.09,751.432,490.223,Yes,0.857,1,
RB146_Trip2,RB146,Bobs,2,8.7,-5.4596,150.105,No,,,2,RB146_A,RB146_B,,,,0,No,0,743.983,704.027,575.354,No,0.714,0,
RB149_Trip2,RB149,Bobs,2,12,-5.45995,150.1050167,No,,,3,RB149_A,RB149_B,RB149_C,,,1,Yes,0,1286.01,1355.24,1537.46,No,0.714,0,
RB150_Trip2,RB150,Bobs,2,10.6,-5.46,150.1049333,No,,,4,RB150_A,RB150_B,RB150_C,RB150_D,,1,Yes,0,934.652,1033.13,925.369,Yes,0.571,0,
RB151_Trip2,RB151,Bobs,2,3.5,-5.46,150.1043333,No,,,1,RB151_C,,,,,0,No,1,323.541,199.406,200.783,No,0.857,0,
RB152_Trip2,RB152,Bobs,2,4.8,-5.46015,150.104,No,,,4,RB152_A,RB152_B,RB152_C,RB152_D,,1,No,0,1088,894.664,890.861,Yes,0.857,0,
RB153_Trip2,RB153,Bobs,2,6.7,-5.45988333,150.1039333,No,,,2,RB153_A,RB153_B,,,,1,Yes,0,532.117,423.062,391.789,Yes,0.857,0,
RB154_Trip2,RB154,Bobs,2,7.1,-5.45968333,150.1039833,No,,,2,RB154_A,RB154_C,,,,0,No,1,554.758,616.395,678.294,Yes,1,0,
RB155_Trip2,RB155,Bobs,2,4.8,-5.4592,150.1042333,No,,,3,RB155_A,RB155_B,RB155_C,,,0,No,0,1978.81,1317.52,68.334,Yes,0.571,0,
RB156_Trip2,RB156,Bobs,2,20,-5.45971667,150.1053167,No,,,3,RB156_A,RB156_B,RB156_C,,,0,No,0,2920.09,1791.37,2311.11,No,0.714,1,
RB301_Trip2,RB301,Bobs,2,10.2,-5.45988333,150.1038667,No,,,3,RB301_A,RB301_B,RB301_C,,,2,Yes,0,1065.15,904.466,846.214,Yes,0.857,0,
RB251_Trip2,RB251,First Reef North,2,7.2,-5.43076667,150.0926167,No,,,3,RB251_A,RB251_B,RB251_C,,,0,No,0,634.451,85.534,684.681,Yes,0.857,0,
RB252_Trip2,RB252,First Reef North,2,7.9,-5.43075,150.0926667,No,,,3,RB252_A,RB252_B,RB252_C,,,0,No,0,570.076,701.855,854.224,No,1,1,
