"qmap_id","basemap_id","description","h","target_dist","range","sill","SSErr","model","original_range"
206,6,"autocorr=10, 1x25km patchy",-0.95,"uniform",10.269040135828,0.079417002356337,0.000342717218129412,"Exp",14.2763370280755
207,2,"autocorr=7179, 1x25km full",0.45,"uniform",7178.6095984885,0.172638152660854,0.00452870326569299,"Exp",3061.58090715846
208,6,"autocorr=5584, 1x25km patchy",0.45,"uniform",5584.05170458183,0.10774397563914,0.00028037965918973,"Sph",3061.58090715846
209,2,"autocorr=244047, 1x25km full",1.05,"uniform",244047.149709761,2.34045424220276,0.00503737088145361,"Sph",4235.98572003063
210,6,"autocorr=18375, 1x25km patchy",1.05,"uniform",18375.3713630703,0.144878273608695,0.000135577579956912,"Sph",4235.98572003063
211,2,"autocorr=9890, 1x25km full",1.05,"uniform",9889.87165551099,0.275004862102061,0.00706429299660924,"Gau",4331.12633910939
212,6,"autocorr=288100, 1x25km patchy",1.05,"uniform",288099.674075683,1.64013417865927,0.000124782669412096,"Sph",4331.12633910939
213,2,"autocorr=15, 1x25km full",-0.95,"uniform",14.8913765019186,0.0848235112133772,0.00699291216017846,"Gau",14.3316305643951
214,6,"autocorr=13, 1x25km patchy",-0.95,"uniform",13.2654828567976,0.0697262099141276,0.000145789783465031,"Exp",14.3316305643951
215,2,"autocorr=15, 1x25km full",-0.95,"uniform",15.4167676873725,0.081975941222918,0.00820212158661027,"Gau",14.3059234050369
216,6,"autocorr=12, 1x25km patchy",-0.95,"uniform",12.4438747581383,0.0674745594777693,0.000100027469431101,"Exp",14.3059234050369
217,2,"autocorr=3446, 1x25km full",0.45,"uniform",3445.79524031332,0.131912395449241,0.00538263467091002,"Exp",2972.10039704151
218,6,"autocorr=1703, 1x25km patchy",0.45,"uniform",1703.04060089692,0.0911546385382525,0.00117611095301128,"Exp",2972.10039704151
219,1,"autocorr=989, 5x5km full",0.35,"uniform",989.370247371698,0.106460257127707,0.00423705991042927,"Exp",789.085416671274
220,5,"autocorr=244, 5x5km patchy",0.35,"uniform",243.68469096153,0.0831494236004457,0.00127891755285756,"Exp",789.085416671274
221,1,"autocorr=2041, 5x5km full",0.75,"uniform",2040.87642025976,0.0958472373556294,0.00399582490202034,"Sph",1310.57617963063
222,5,"autocorr=591, 5x5km patchy",0.75,"uniform",590.957304495448,0.105565710782686,0.000312992558987275,"Gau",1310.57617963063
223,1,"autocorr=1976, 5x5km full",1.95,"uniform",1975.70162000982,0.145326423978999,0.000994519677286487,"Gau",2596.51706873386
224,5,"autocorr=1647, 5x5km patchy",1.95,"uniform",1646.65150517197,0.194110273783758,2.85287114750231e-05,"Gau",2596.51706873386
225,1,"autocorr=2069, 5x5km full",0.35,"uniform",2068.54522018042,0.0951694189871084,0.00782128414250055,"Sph",830.612117003755
226,5,"autocorr=247, 5x5km patchy",0.35,"uniform",247.162226643794,0.0585706200364075,0.000606549303496897,"Exp",830.612117003755
227,1,"autocorr=1406, 5x5km full",0.75,"uniform",1405.91239235663,0.115332324661273,0.00202240607846477,"Gau",1366.51140478182
228,5,"autocorr=667, 5x5km patchy",0.75,"uniform",666.843368227802,0.0523009733609182,0.000327856423012809,"Exp",1366.51140478182
229,1,"autocorr=15, 5x5km full",-1,"uniform",14.9739230561787,0.0850392987228781,0.00845331531882684,"Gau",14.163946047013
230,5,"autocorr=9, 5x5km patchy",-1,"uniform",8.97894183827624,0.0782463407737239,0.000335251161202261,"Exp",14.163946047013
231,1,"autocorr=1089, 5x5km full",0.35,"uniform",1088.67020623715,0.106083205910947,0.00730280790299992,"Exp",840.423364412167
232,5,"autocorr=251, 5x5km patchy",0.35,"uniform",251.342767930178,0.0918702373772678,0.000625428425809881,"Exp",840.423364412167
233,1,"autocorr=15, 5x5km full",-1,"uniform",15.423038594191,0.0831053868645237,0.00920326427009172,"Gau",14.218975683113
234,5,"autocorr=24, 5x5km patchy",-1,"uniform",23.9944586513132,0.0674822341750144,0.000558241257258417,"Sph",14.218975683113
235,1,"autocorr=1462, 5x5km full",0.75,"uniform",1462.27553065958,0.118717421976678,0.0012995986363726,"Gau",1421.17949110074
236,5,"autocorr=1678, 5x5km patchy",0.75,"uniform",1677.6921315665,0.17494866959799,0.000694668114964067,"Sph",1421.17949110074
237,1,"autocorr=1744, 5x5km full",0.75,"uniform",1743.76007067125,0.133120654410075,0.00457014677433188,"Gau",1787.45561731733
238,5,"autocorr=259, 5x5km patchy",0.75,"uniform",259.344183731345,0.0378797502799957,0.000242362344160976,"Gau",1787.45561731733
239,1,"autocorr=2860, 5x5km full",1.95,"uniform",2860.16229692603,0.203300583213767,0.00018288101800652,"Gau",2539.85148765558
240,5,"autocorr=1815, 5x5km patchy",1.95,"uniform",1815.16499317232,0.230735895163624,2.02827709349056e-05,"Gau",2539.85148765558
241,1,"autocorr=1992, 5x5km full",1.95,"uniform",1992.10608873458,0.146663423757829,0.00151076427076118,"Gau",2207.72812706694
242,5,"autocorr=1589, 5x5km patchy",1.95,"uniform",1589.29171955116,0.220457370185506,8.57963164782984e-05,"Gau",2207.72812706694
243,1,"autocorr=1513, 5x5km full",0.75,"uniform",1512.65862780803,0.116079436776395,0.00401993794050255,"Gau",1307.41297289581
244,5,"autocorr=283, 5x5km patchy",0.75,"uniform",283.43279289745,0.0924597182649567,5.954179067008e-05,"Exp",1307.41297289581
245,1,"autocorr=1483, 5x5km full",0.75,"uniform",1482.72976514484,0.119573274188834,0.00304118035276638,"Gau",1418.40992045139
246,5,"autocorr=1414, 5x5km patchy",0.75,"uniform",1413.59684147946,0.0759460295970694,8.84140476593566e-05,"Exp",1418.40992045139
247,1,"autocorr=1064, 5x5km full",0.35,"uniform",1064.41620299084,0.0992723687649057,0.00487083418008544,"Exp",751.825664313567
248,5,"autocorr=204, 5x5km patchy",0.35,"uniform",204.221641308733,0.0533285459936309,0.000288197132108939,"Exp",751.825664313567
249,1,"autocorr=896, 5x5km full",0.35,"uniform",895.666479211213,0.0949659821197749,0.00326515286401836,"Exp",814.078268917618
250,5,"autocorr=1158, 5x5km patchy",0.35,"uniform",1158.46178284981,0.113082632477286,0.000557403118518386,"Exp",814.078268917618
251,1,"autocorr=2354, 5x5km full",1.95,"uniform",2354.09468048382,0.16793242850478,0.000204411031091931,"Gau",2198.55078634288
252,5,"autocorr=1433, 5x5km patchy",1.95,"uniform",1432.84053237173,0.177728703691615,5.47643392269808e-05,"Gau",2198.55078634288
253,1,"autocorr=966, 5x5km full",0.35,"uniform",966.142650706626,0.0986893777327569,0.00502504434338431,"Exp",767.193231270453
254,5,"autocorr=133, 5x5km patchy",0.35,"uniform",132.782106990191,0.0765709494712777,0.000462767690148512,"Exp",767.193231270453
255,1,"autocorr=1348, 5x5km full",0.75,"uniform",1348.45815982213,0.125071538681192,0.0141577551916762,"Gau",1206.9732349702
256,5,"autocorr=563, 5x5km patchy",0.75,"uniform",563.204776963187,0.141723034119628,0.00101281434477742,"Gau",1206.9732349702
257,1,"autocorr=855, 5x5km full",0.35,"uniform",854.956070927776,0.100743344819453,0.00356654823671397,"Exp",707.15074727748
258,5,"autocorr=252, 5x5km patchy",0.35,"uniform",252.209945345121,0.0849825418604534,0.000397850758759937,"Exp",707.15074727748
259,1,"autocorr=760, 5x5km full",0.35,"uniform",760.415213867477,0.100460718146587,0.0042610727358823,"Exp",641.208321101407
260,5,"autocorr=146, 5x5km patchy",0.35,"uniform",145.937476833569,0.0817038524024418,0.00043418826360216,"Exp",641.208321101407
261,1,"autocorr=789, 5x5km full",0.35,"uniform",788.847660211343,0.0932121732726457,0.00547054669127753,"Exp",688.928794082925
262,5,"autocorr=359, 5x5km patchy",0.35,"uniform",359.07561620595,0.0554547218004644,0.000221825956668035,"Exp",688.928794082925
263,1,"autocorr=2355, 5x5km full",0.75,"uniform",2354.90547702861,0.0992209483416665,0.00353012969496807,"Sph",1724.12509993109
264,5,"autocorr=3032, 5x5km patchy",0.75,"uniform",3032.32822229614,0.274945436509,2.73165275430026e-05,"Exp",1724.12509993109
265,1,"autocorr=3286, 5x5km full",1.95,"uniform",3285.6501400137,0.244840180316675,0.000667591986247733,"Gau",2692.36087372495
266,5,"autocorr=1551, 5x5km patchy",1.95,"uniform",1551.36665804934,0.197653957384143,6.80851970146519e-05,"Gau",2692.36087372495
267,1,"autocorr=15, 5x5km full",-1,"uniform",14.8951873009222,0.0864318979912909,0.00524729170452133,"Gau",14.2146614081676
268,5,"autocorr=13, 5x5km patchy",-1,"uniform",12.5206963372417,0.0667893992533492,0.000195529144464565,"Exp",14.2146614081676
269,1,"autocorr=1289, 5x5km full",0.35,"uniform",1288.94713367896,0.105253640021815,0.00831226933638165,"Exp",885.724099113861
270,5,"autocorr=289, 5x5km patchy",0.35,"uniform",289.006702981555,0.0919064469554144,0.000675656884355576,"Exp",885.724099113861
271,1,"autocorr=3102, 5x5km full",1.95,"uniform",3101.53415000135,0.226295581453169,0.000479408378568349,"Gau",2760.71819319974
272,5,"autocorr=1397, 5x5km patchy",1.95,"uniform",1397.3253683275,0.201629411843873,8.90400888107182e-06,"Gau",2760.71819319974
273,1,"autocorr=1109, 5x5km full",0.35,"uniform",1108.5204837492,0.0977269278494905,0.007661121205499,"Exp",883.841265362869
274,5,"autocorr=176, 5x5km patchy",0.35,"uniform",176.42252082628,0.0838239308502133,0.00071849294293025,"Exp",883.841265362869
275,1,"autocorr=1737, 5x5km full",0.75,"uniform",1737.05134942494,0.126426383732086,0.00296668906723187,"Gau",1774.46085318731
276,5,"autocorr=446, 5x5km patchy",0.75,"uniform",445.819359361731,0.0317343983590247,0.000958618900562997,"Gau",1774.46085318731
277,1,"autocorr=2588, 5x5km full",1.95,"uniform",2587.66701005728,0.184787600343814,0.00103708772237251,"Gau",2296.50853415144
278,5,"autocorr=1887, 5x5km patchy",1.95,"uniform",1887.47556378144,0.251102989048656,4.574231001263e-06,"Gau",2296.50853415144
279,1,"autocorr=2361, 5x5km full",1.95,"uniform",2361.03050749552,0.169665964453294,0.00487144997809441,"Gau",2246.54981617253
280,5,"autocorr=1977, 5x5km patchy",1.95,"uniform",1976.68035623748,0.267533214940086,7.82635432575907e-06,"Gau",2246.54981617253
281,1,"autocorr=2819, 5x5km full",1.95,"uniform",2818.50099909916,0.202596704201635,0.000118568846453208,"Gau",2414.06959943335
282,5,"autocorr=1932, 5x5km patchy",1.95,"uniform",1931.90769831908,0.255075274930683,2.12938047730883e-05,"Gau",2414.06959943335
283,1,"autocorr=953, 5x5km full",0.35,"uniform",953.072690831937,0.103161018804375,0.00387955900199046,"Exp",899.175453057053
284,5,"autocorr=243, 5x5km patchy",0.35,"uniform",242.602807888072,0.0928852704988842,0.000504989177828052,"Exp",899.175453057053
285,1,"autocorr=15, 5x5km full",-1,"uniform",14.7339675330832,0.0853219572592381,0.00941802644147754,"Gau",14.1979828373636
286,5,"autocorr=12, 5x5km patchy",-1,"uniform",11.7639155860506,0.073961523956858,0.000245974617246957,"Exp",14.1979828373636
287,1,"autocorr=2114, 5x5km full",0.75,"uniform",2113.50059557868,0.142056613361117,0.00735271749033209,"Exp",1899.93818086211
288,5,"autocorr=932, 5x5km patchy",0.75,"uniform",932.235849045006,0.101882919882786,0.000316693475616482,"Sph",1899.93818086211
289,1,"autocorr=2662, 5x5km full",0.75,"uniform",2662.07889589694,0.103783838229754,0.00214171583966307,"Sph",1982.22860231069
290,5,"autocorr=5125, 5x5km patchy",0.75,"uniform",5125.26607512621,0.171324558115996,7.25802013455467e-05,"Sph",1982.22860231069
291,1,"autocorr=3013, 5x5km full",1.95,"uniform",3013.22019097841,0.213218213752019,0.00117641953794506,"Gau",2713.26047669468
292,5,"autocorr=1276, 5x5km patchy",1.95,"uniform",1275.70628384357,0.466158566193324,0.00190913753419204,"Gau",2713.26047669468
293,1,"autocorr=16, 5x5km full",-1,"uniform",15.9661291621639,0.0825153886644002,0.0114809124249766,"Gau",14.1776350591339
294,5,"autocorr=10, 5x5km patchy",-1,"uniform",10.2708386550264,0.0787509778381321,0.0003075204059082,"Exp",14.1776350591339
295,1,"autocorr=2187, 5x5km full",0.75,"uniform",2187.04488736504,0.0997144536478422,0.00312918979004481,"Sph",1253.13274974329
296,5,"autocorr=612, 5x5km patchy",0.75,"uniform",611.737622572769,0.119984780628186,0.000113686825559171,"Exp",1253.13274974329
297,1,"autocorr=15, 5x5km full",-1,"uniform",14.5535716001118,0.0850048429853963,0.00598614502895577,"Gau",14.2122768790712
298,5,"autocorr=13, 5x5km patchy",-1,"uniform",12.5289101617747,0.0685982472319566,0.000133163809704642,"Exp",14.2122768790712
299,1,"autocorr=1054, 5x5km full",0.35,"uniform",1053.51677407167,0.103928258861651,0.00642711540684178,"Exp",847.323781851544
300,5,"autocorr=221, 5x5km patchy",0.35,"uniform",221.485846995829,0.0347339663188208,0.000221581342584297,"Exp",847.323781851544
301,1,"autocorr=2168, 5x5km full",1.95,"uniform",2167.86536095686,0.155889560992865,0.000277837349488481,"Gau",2503.80336072669
302,5,"autocorr=1415, 5x5km patchy",1.95,"uniform",1415.34717929926,0.262060339198815,0.00026403652691283,"Gau",2503.80336072669
303,1,"autocorr=14, 5x5km full",-1,"uniform",14.4715818079739,0.0846894172501593,0.00661562934020868,"Gau",14.2301135256951
304,5,"autocorr=11, 5x5km patchy",-1,"uniform",10.8578135339222,0.0743987882689517,0.00034296123654153,"Exp",14.2301135256951
305,1,"autocorr=14, 5x5km full",-1,"uniform",14.47456787638,0.0855858398111631,0.00747382537521451,"Gau",14.1990850631814
306,5,"autocorr=10, 5x5km patchy",-1,"uniform",10.3508044751728,0.0782573145471902,0.000337990945083218,"Exp",14.1990850631814
307,1,"autocorr=1947, 5x5km full",0.75,"uniform",1946.50704820748,0.134537160155489,0.00321188201438081,"Gau",1606.51366365735
308,5,"autocorr=1956863, 5x5km patchy",0.75,"uniform",1956863.38842209,86.7947667542433,9.5345209225196e-05,"Exp",1606.51366365735
309,1,"autocorr=1378, 5x5km full",0.75,"uniform",1378.05320800907,0.122889130393392,0.00918688677950661,"Gau",1292.51504125033
310,5,"autocorr=1437, 5x5km patchy",0.75,"uniform",1437.33548250707,0.162205489836963,0.00032187105216844,"Sph",1292.51504125033
311,1,"autocorr=2723, 5x5km full",0.75,"uniform",2723.48430455325,0.163129727498012,0.0025058033836118,"Exp",1936.26485076534
312,5,"autocorr=372, 5x5km patchy",0.75,"uniform",371.689619132608,0.105716746581034,0.000786865930243345,"Gau",1936.26485076534
313,1,"autocorr=2427, 5x5km full",1.95,"uniform",2427.2997487573,0.175324730361714,0.00188368792521004,"Gau",2229.06495599475
314,5,"autocorr=851, 5x5km patchy",1.95,"uniform",851.24414555461,0.067086967167699,0.000756810296879879,"Gau",2229.06495599475
315,1,"autocorr=928, 5x5km full",0.35,"uniform",928.031403881146,0.0997749466281181,0.00363633679425777,"Exp",783.280589568112
316,5,"autocorr=626, 5x5km patchy",0.35,"uniform",626.171798384041,0.135740753805343,0.00111409364940331,"Exp",783.280589568112
317,1,"autocorr=1786, 5x5km full",0.75,"uniform",1785.51345896885,0.128705423407907,0.00368977087279801,"Gau",1840.30781088388
318,5,"autocorr=489, 5x5km patchy",0.75,"uniform",488.584239098944,0.131714736225958,0.00102734966002337,"Gau",1840.30781088388
319,1,"autocorr=15, 5x5km full",-1,"uniform",14.583629646427,0.0847701120255211,0.0078246024101599,"Gau",14.179913032706
320,5,"autocorr=11, 5x5km patchy",-1,"uniform",10.6229252451942,0.0811943298043589,0.000150187794952124,"Exp",14.179913032706
321,1,"autocorr=1150, 5x5km full",0.35,"uniform",1150.41460926698,0.100667642889636,0.00565172279203804,"Exp",912.707062009602
322,5,"autocorr=296, 5x5km patchy",0.35,"uniform",296.08790043654,0.0755844794930849,0.00144261707913384,"Exp",912.707062009602
323,1,"autocorr=1376, 5x5km full",0.75,"uniform",1375.69893375713,0.120774008182414,0.00420866259352072,"Gau",1260.46892082546
324,5,"autocorr=1941, 5x5km patchy",0.75,"uniform",1941.2571542969,0.182331781101807,0.00132189398037032,"Sph",1260.46892082546
325,1,"autocorr=2650, 5x5km full",1.95,"uniform",2649.90910431587,0.187569120639009,0.00054053811371354,"Gau",2320.59183331513
326,5,"autocorr=1827, 5x5km patchy",1.95,"uniform",1827.09478973471,0.235007477174658,3.10025734987386e-05,"Gau",2320.59183331513
327,1,"autocorr=15, 5x5km full",-1,"uniform",14.8966338695355,0.084997716521795,0.00741788699205621,"Gau",14.2284566783106
328,5,"autocorr=12, 5x5km patchy",-1,"uniform",12.0413550365353,0.073054294156396,0.000276873982407791,"Exp",14.2284566783106
329,1,"autocorr=2067, 5x5km full",1.95,"uniform",2066.89530504284,0.153143302567453,0.0015193658246618,"Gau",2248.78531816308
330,5,"autocorr=1698, 5x5km patchy",1.95,"uniform",1698.19883766752,0.232799701294277,3.30205681891309e-05,"Gau",2248.78531816308
331,1,"autocorr=16, 5x5km full",-1,"uniform",16.276738582679,0.0769919849281624,0.0109902272886245,"Gau",14.1701059779594
332,5,"autocorr=29, 5x5km patchy",-1,"uniform",29.2299182846392,0.0660671083460332,0.00120635881896468,"Sph",14.1701059779594
333,1,"autocorr=15, 5x5km full",-1,"uniform",14.8609912017103,0.0859758452130337,0.00921837063696315,"Gau",14.1723044403386
334,5,"autocorr=30, 5x5km patchy",-1,"uniform",29.7852064256481,0.064553997573447,0.00121891728435073,"Sph",14.1723044403386
335,1,"autocorr=1726, 5x5km full",0.75,"uniform",1725.55561754008,0.127090501656389,0.00323710525213827,"Exp",1641.22716878155
336,5,"autocorr=4269, 5x5km patchy",0.75,"uniform",4268.79010906472,0.323351838917371,0.000144751606243435,"Exp",1641.22716878155
337,1,"autocorr=2375, 5x5km full",1.95,"uniform",2375.37591174792,0.166922092769159,0.000574847980123473,"Gau",2442.52144180099
338,5,"autocorr=1464, 5x5km patchy",1.95,"uniform",1464.00231314224,0.256646614844499,0.000168085749250471,"Gau",2442.52144180099
339,1,"autocorr=15, 5x5km full",-1,"uniform",14.6890577881868,0.0859565302972373,0.0059177466852576,"Gau",14.1841874317435
340,5,"autocorr=13, 5x5km patchy",-1,"uniform",12.8191600142599,0.0696349779057091,0.000206391618534152,"Exp",14.1841874317435
341,1,"autocorr=2588, 5x5km full",1.95,"uniform",2587.56393979408,0.187087647306305,0.000508550508004081,"Gau",2289.262951708
342,5,"autocorr=1451, 5x5km patchy",1.95,"uniform",1450.74850914396,0.24642246090548,0.000277835438412923,"Gau",2289.262951708
343,1,"autocorr=15, 5x5km full",-1,"uniform",14.9183643511873,0.0850974470629029,0.00916551242429755,"Gau",14.1396517607273
344,5,"autocorr=29, 5x5km patchy",-1,"uniform",29.3571301269127,0.0693255735664788,0.000617589649919813,"Sph",14.1396517607273
345,1,"autocorr=1261, 5x5km full",0.75,"uniform",1260.64243121824,0.106687848237943,0.00314208550197538,"Gau",1221.48615442314
346,5,"autocorr=2217, 5x5km patchy",0.75,"uniform",2216.5960736491,0.239661156087546,0.000813768660528965,"Sph",1221.48615442314
347,1,"autocorr=15, 5x5km full",-1,"uniform",14.8873728104569,0.0850152572749447,0.00852928698900042,"Gau",14.1507924546034
348,5,"autocorr=11, 5x5km patchy",-1,"uniform",10.7770348098215,0.0661450914921324,0.000326556590307858,"Exp",14.1507924546034
349,1,"autocorr=2854, 5x5km full",1.95,"uniform",2854.29888941966,0.200838541656185,0.00254002141371226,"Gau",2651.1495026279
350,5,"autocorr=1206, 5x5km patchy",1.95,"uniform",1206.39338689372,0.417484981529406,0.00139761319281947,"Gau",2651.1495026279
351,1,"autocorr=2034, 5x5km full",1.95,"uniform",2033.78394362798,0.148681737564246,0.000650303317236589,"Gau",2271.8483533214
352,5,"autocorr=1453, 5x5km patchy",1.95,"uniform",1453.12624412169,0.28948657979463,0.000298940854635953,"Gau",2271.8483533214
353,1,"autocorr=2776, 5x5km full",1.95,"uniform",2776.01808143847,0.195482391559551,0.000357508295664047,"Gau",2485.95441887906
354,5,"autocorr=1562, 5x5km patchy",1.95,"uniform",1561.75007607537,0.178720583323404,8.2915108104624e-05,"Gau",2485.95441887906
355,1,"autocorr=15, 5x5km full",-1,"uniform",14.9918495454571,0.0852288947567275,0.00750311931472725,"Gau",14.178361895133
356,5,"autocorr=10, 5x5km patchy",-1,"uniform",10.301679049,0.0817248041390362,0.000397126476007403,"Exp",14.178361895133
357,1,"autocorr=15, 5x5km full",-1,"uniform",14.6476458058007,0.085836324052065,0.00654918838721212,"Gau",14.1875832309216
358,5,"autocorr=12, 5x5km patchy",-1,"uniform",11.8715203159602,0.0703593910582728,0.000283094714830328,"Exp",14.1875832309216
359,1,"autocorr=15, 5x5km full",-1,"uniform",14.8311357768182,0.0859072326882859,0.00747328227411741,"Gau",14.2314799177001
360,5,"autocorr=10, 5x5km patchy",-1,"uniform",10.4824800262268,0.0774864164280785,0.000246310037344644,"Exp",14.2314799177001
361,1,"autocorr=733, 5x5km full",0.35,"uniform",732.621622943574,0.0933643940367766,0.00335742685664318,"Exp",671.26156289802
362,5,"autocorr=564, 5x5km patchy",0.35,"uniform",563.567313338135,0.0923072015028678,0.00120583973302776,"Exp",671.26156289802
363,1,"autocorr=2389, 5x5km full",0.75,"uniform",2388.83146931255,0.170437906843686,0.0060144105201197,"Gau",2107.25969308546
364,5,"autocorr=79255, 5x5km patchy",0.75,"uniform",79254.5667443301,2.35256677203192,0.000249235582418418,"Sph",2107.25969308546
365,1,"autocorr=16, 5x5km full",-1,"uniform",15.5011546902045,0.0761507484660707,0.012672161316821,"Gau",14.1733946287986
366,5,"autocorr=10, 5x5km patchy",-1,"uniform",9.61057187507413,0.0766828222401861,0.000428886069998391,"Exp",14.1733946287986
367,1,"autocorr=2183, 5x5km full",0.75,"uniform",2182.85975054977,0.152371806883036,0.0034422855758612,"Gau",1732.29601315955
368,5,"autocorr=1091, 5x5km patchy",0.75,"uniform",1090.57583119623,0.11452556293021,0.00018170989712223,"Sph",1732.29601315955
369,1,"autocorr=1267, 5x5km full",0.35,"uniform",1266.70917312372,0.101718591001409,0.0110043529829601,"Exp",864.883027403527
370,5,"autocorr=1449, 5x5km patchy",0.35,"uniform",1449.08365031376,0.122819606914871,0.000379064970311438,"Sph",864.883027403527
371,1,"autocorr=2294, 5x5km full",0.75,"uniform",2294.46581829664,0.164069844860949,0.00218330930601088,"Gau",1954.77111972073
372,5,"autocorr=563, 5x5km patchy",0.75,"uniform",563.365251645545,0.13823495984016,0.000441281510892859,"Gau",1954.77111972073
373,1,"autocorr=2605, 5x5km full",1.95,"uniform",2604.95726509002,0.182668125091056,0.00125692865705391,"Gau",2425.34823887967
374,5,"autocorr=1075, 5x5km patchy",1.95,"uniform",1074.96257195955,0.361616637522882,0.000964531034183255,"Gau",2425.34823887967
375,1,"autocorr=15, 5x5km full",-1,"uniform",14.7329802949794,0.0858030350232685,0.00677805852157113,"Gau",14.1288611827622
376,5,"autocorr=11, 5x5km patchy",-1,"uniform",10.7481427438913,0.0733795386340046,0.000287490465023425,"Exp",14.1288611827622
377,1,"autocorr=1796, 5x5km full",0.35,"uniform",1796.46487976205,0.0928189022331424,0.00359864612693305,"Sph",801.234068297852
378,5,"autocorr=1163, 5x5km patchy",0.35,"uniform",1162.5846910434,0.115565605120843,0.000289562140515084,"Sph",801.234068297852
379,1,"autocorr=3122, 5x5km full",1.95,"uniform",3121.51439344387,0.228564940741079,0.000106308897684747,"Gau",2479.68859584109
380,5,"autocorr=1406, 5x5km patchy",1.95,"uniform",1406.1601049953,0.179213308952646,8.94709438143031e-05,"Gau",2479.68859584109
381,1,"autocorr=1880, 5x5km full",0.75,"uniform",1879.67437869816,0.137553147551086,0.00826145895687724,"Gau",1669.92125737184
382,5,"autocorr=549, 5x5km patchy",0.75,"uniform",549.170354789991,0.0782027122992556,0.00046718191048318,"Gau",1669.92125737184
383,1,"autocorr=1073, 5x5km full",0.35,"uniform",1073.33983244526,0.103616988802239,0.00544914236740711,"Exp",884.755406029592
384,5,"autocorr=317, 5x5km patchy",0.35,"uniform",316.818391176682,0.093225312370212,0.000662124131888204,"Exp",884.755406029592
385,1,"autocorr=15, 5x5km full",-1,"uniform",14.7267497762107,0.0865653195827575,0.00662587226316163,"Gau",14.2049874253296
386,5,"autocorr=10, 5x5km patchy",-1,"uniform",9.78596307708504,0.0799943027667066,0.000223167713356239,"Exp",14.2049874253296
387,1,"autocorr=2511, 5x5km full",1.95,"uniform",2510.66056126296,0.178382972304171,0.00191007456011916,"Gau",2299.00256581026
388,5,"autocorr=1645, 5x5km patchy",1.95,"uniform",1644.70550702116,0.191194555662129,3.23038860134712e-06,"Gau",2299.00256581026
389,1,"autocorr=15, 5x5km full",-1,"uniform",14.7332078882533,0.0850352578924838,0.00687575465150149,"Gau",14.2008855154756
390,5,"autocorr=13, 5x5km patchy",-1,"uniform",12.7459393692979,0.0538955345544193,0.000282573372378352,"Gau",14.2008855154756
391,1,"autocorr=3130, 5x5km full",1.95,"uniform",3129.69733828298,0.22758311257739,0.000181589779733453,"Gau",2688.20595387535
392,5,"autocorr=1964, 5x5km patchy",1.95,"uniform",1964.38146232054,0.268552087462909,9.9455165096943e-06,"Gau",2688.20595387535
393,1,"autocorr=1095, 5x5km full",0.35,"uniform",1094.94483397396,0.0981790080203796,0.00982439966442675,"Exp",808.146691981604
394,5,"autocorr=155, 5x5km patchy",0.35,"uniform",154.641912575591,0.079223061406598,0.00147796620024289,"Exp",808.146691981604
395,1,"autocorr=2676, 5x5km full",0.75,"uniform",2676.26153751617,0.100991995513067,0.00943991835519258,"Sph",2083.10782011639
396,5,"autocorr=302, 5x5km patchy",0.75,"uniform",302.473556726117,0.0781000734149923,0.00042696229860404,"Gau",2083.10782011639
397,1,"autocorr=1815, 5x5km full",1.95,"uniform",1815.12848889598,0.136642076350851,0.00123180629179395,"Gau",2388.49462186737
398,5,"autocorr=1679, 5x5km patchy",1.95,"uniform",1679.35651511813,0.221263251027903,3.93013208371789e-05,"Gau",2388.49462186737
399,1,"autocorr=980, 5x5km full",0.35,"uniform",979.701436530544,0.098653776154425,0.00500206629039075,"Exp",793.929490898594
400,5,"autocorr=534, 5x5km patchy",0.35,"uniform",534.207308903919,0.117880975851204,0.00118494529180011,"Exp",793.929490898594
401,1,"autocorr=2214, 5x5km full",1.95,"uniform",2214.41126133434,0.161542722656974,0.00108820431019202,"Gau",2229.83911016814
402,5,"autocorr=1274, 5x5km patchy",1.95,"uniform",1274.00180028917,0.364448876853616,0.000832433853661597,"Gau",2229.83911016814
403,1,"autocorr=15, 5x5km full",-1,"uniform",14.8381932788461,0.0849746880192323,0.00768494575947857,"Gau",14.1345709015716
404,5,"autocorr=13, 5x5km patchy",-1,"uniform",13.4135847786105,0.0580235668892851,0.000160073077689854,"Exp",14.1345709015716
405,1,"autocorr=988, 5x5km full",0.35,"uniform",987.859062425916,0.0981490826733809,0.00702366715526913,"Exp",794.433632393705
406,5,"autocorr=130, 5x5km patchy",0.35,"uniform",130.198697970642,0.0639566497353709,0.00107571211159833,"Exp",794.433632393705
407,1,"autocorr=758, 5x5km full",0.35,"uniform",757.718655414366,0.0889508545643766,0.00689348086433257,"Exp",672.323006618435
408,5,"autocorr=1550, 5x5km patchy",0.35,"uniform",1550.03163522294,0.158958762435974,0.000617773422668936,"Sph",672.323006618435
409,1,"autocorr=1466, 5x5km full",0.75,"uniform",1465.74148443907,0.12065056710388,0.00167297199242168,"Exp",1225.42677873211
410,5,"autocorr=1869, 5x5km patchy",0.75,"uniform",1868.64219696883,0.146723451105507,9.34400603095184e-05,"Sph",1225.42677873211
411,1,"autocorr=15, 5x5km full",-1,"uniform",14.566098673372,0.0860186578022143,0.0053948380859975,"Gau",14.2118789732094
412,5,"autocorr=10, 5x5km patchy",-1,"uniform",10.4517401887059,0.0782473010102521,0.000119040341764326,"Exp",14.2118789732094
